name	dna_count	rna_count	ratio	log2	n_obs_bc
panTro4_MER34A1_F1_260bp_97_356.frameSeq_chr14:19120681_19120943	0.3029789237372916	0.1792630973784918	0.5916685397362098	-0.7571389088973061	9.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:134464836_134465061	0.8712031323581463	0.22723491216991917	0.26082885119437826	-1.9388246349314506	6.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr17:14086904_14087137	0.18515378672834487	0.22302685824084664	1.2045492678368421	0.2684934031324325	29.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chrX:152779278_152779530	0.4029423128480199	0.19833622856062558	0.49221990899583984	-1.0226250827055063	82.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:32525589_32525838	0.47732626298848463	0.2379168952206419	0.49843663269452576	-1.0045179914841638	51.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr3:83472161_83472394	0.2136389846865518	0.1704261841274394	0.7977297981334557	-0.32602792601356867	7.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr8:82660242_82660477_shuffled_0	0.20769355839657355	0.1726160897435894	0.8311095013066961	-0.26688952573205543	48.0
hg19_MER34D_F1_253bp_97_349.frameSeq_chr1:236673263_236673502	0.30442426147724294	0.17908694628378646	0.5882807940955587	-0.7654231582713495	42.0
panTro4_MER34A_F1_253bp_97_349.frameSeq_chr17:25578272_25578497	0.6419959388307996	0.24196310092167322	0.376891949444938	-1.4077771160695143	35.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chrX:96268944_96269180	0.32369543134326034	0.07714765536633059	0.23833408783740276	-2.0689427865109615	17.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr15:51644730_51644922	0.23169177834648866	0.14492760183916042	0.6255189669372955	-0.6768744645466017	453.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr8:135436074_135436301	0.23306071056714742	0.9886480190338539	4.24201924308908	2.0847511653866717	171.0
hg19_MER52A_F1_259bp_60_318.frameSeq_chr1:71273032_71273223	0.46304176127599067	0.20579643793280264	0.4444446595177407	-1.1699243033008309	390.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr10:82386780_82387014	0.25976558365296637	0.3329622671378677	1.2817797587177229	0.3581483927662983	15.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr11:72366895_72367076	0.37466794132596076	0.22868297778668825	0.6103617431941802	-0.712263556426773	679.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr15:47973347_47973561	0.20860372242121217	0.16177629549545688	0.7755196964740569	-0.36676467191794954	26.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr14:124795189_124795456	0.39814538055221016	11.74327583139854	29.49494432187341	4.882395780655573	35.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr18:55233877_55234084	0.4195648689339404	0.35501220625234836	0.8461437849989396	-0.2410252539073966	558.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chrX:49409839_49410026	0.22710471463043141	0.12809316160096929	0.5640268710819848	-0.8261641984809273	299.0
hg19_MER52C_F2_238bp_356_593.frameSeq_chr13:57753783_57753972	0.2496182223279784	0.17097450630607613	0.6849440105435464	-0.5459420323799014	494.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chr7:123743527_123743770	0.6706969337432352	0.29905236589275785	0.44588300743185577	-1.165262875188274	44.0
panTro4_MER34A1_F1_260bp_97_356.frameSeq_chr7:5987016_5987236	0.3358079055483629	0.20850228500178963	0.6208974879888921	-0.6875729999975121	30.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr3:91169013_91169195	0.22418220730744656	0.20198658859548374	0.9009929513205147	-0.15041227534656815	34.0
hg19_MER34A1_F1_260bp_97_356.frameSeq_chr7:144483683_144483943_shuffled_0	0.595599593671599	0.20198658859548374	0.3391315083852372	-1.5600832648755967	5.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr8:44227511_44227742	0.41063077576116447	0.2957660761576726	0.7202725504668439	-0.47338517055060597	6.0
panTro4_MER34C__F1_246bp_132_377.frameSeq_chr13:33722418_33722669	0.2608060332537126	0.4508629209720619	1.7287288769637532	0.7897116234447096	6.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chr1:77623623_77623856	0.2898319092950423	0.134981422186405	0.4657231238434722	-1.1024555790033603	25.0
panTro4_MER52D_F2_230bp_553_782.frameSeq_chr6:2175823_2176029	0.3402944103344171	0.16303716052212477	0.47910619619612166	-1.061582623175332	421.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:101571994_101572188	0.2187499651814454	0.08903356207827244	0.4070106342847745	-1.2968616054831146	18.0
panTro4_MER11A_F1_260bp_371_630.frameSeq_chr14:33184389_33184646_shuffled_0	0.35282802016415377	0.2104026964536289	0.596332163062726	-0.7458119445419416	11.0
hg19_MER52D_F2_230bp_553_782.frameSeq_chr11:39807815_39808043	0.3160869201735424	0.2383407039827293	0.7540353262699773	-0.4072959800928334	290.0
panTro4_MER34C__F1_246bp_132_377.frameSeq_chr4:186285832_186286035_shuffled_0	0.20311436228198324	0.12962686796036982	0.6381964648093625	-0.6479274778341098	178.0
panTro4_MER52D_F2_230bp_553_782.frameSeq_chr4:60390423_60390608	0.4495596799117657	0.21493880848496794	0.4781096216794923	-1.0645866555066856	1038.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr8:88763718_88763944	0.23188363627135375	0.5654094279244791	2.4383325922266823	1.2858949251500347	98.0
hg19_MER34B_F1_257bp_82_338.frameSeq_chr10:65670314_65670554	0.2493499000153889	0.1694081065639541	0.6793991357265389	-0.5576687119422965	30.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chr11:76688801_76688984	0.25649259037450567	0.15552762881985246	0.6063630477307983	-0.7217462577370283	493.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chr3:89621049_89621229	0.31389208399400725	0.1770388403016963	0.5640118031937253	-0.82620274036458	419.0
hg19_MER34C2_F1_232bp_132_363.frameSeq_chr10:65037048_65037283	0.23860977510446046	0.054103550516647426	0.22674490386222254	-2.1408579686333193	6.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chrY:26174102_26174347	0.257337867917892	0.0189362426808266	0.07358513861189107	-3.7644417633817833	7.0
macFas5_MER34B_F1_257bp_82_338.frameSeq_chr5:77210982_77211234	0.2767595937984875	0.18778440658486378	0.6785109199198789	-0.5595560603965379	15.0
panTro4_MER34B_F1_257bp_82_338.frameSeq_chr4:112301642_112301828	0.23073010346147593	0.14896510908916927	0.645624939504443	-0.6312317860913018	49.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chrX:107240062_107240297	0.19650216773308507	0.16634189649039838	0.8465143077522976	-0.24039364218423356	16.0
macFas5_MER34C__F1_246bp_132_377.frameSeq_chr4:39685_39913	0.23659193345452845	0.18591947359357025	0.7858233832359414	-0.34772299711288773	10.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chrX:73224824_73225072	0.444331192097529	0.15272156698682918	0.3437111094224224	-1.540731611668241	81.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr17:33526591_33526823	0.5756599551008541	0.20198658859548374	0.3508783037724002	-1.5109573520708488	49.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr2:62579322_62579578	0.722488202758157	0.18178792973593536	0.2516136997696921	-1.990717619205459	4.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr12:13323005_13323232	0.24190624908702266	1.1324248098236898	4.681254883235011	2.2268953185145683	100.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr9:44157500_44157726	0.30797308182087335	0.1778203360313812	0.5773892152522829	-0.7923839343992969	69.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr18:4059018_4059208	0.463701665122942	0.19329454277477645	0.41685108619035893	-1.2623960003872308	609.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr4:59727294_59727502	0.16294071323200998	0.12394631572904684	0.7606835226783417	-0.39463174001259205	76.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr2:107612588_107612818	0.27190416232833864	0.22059061649243616	0.8112807637937567	-0.3017268136940047	18.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr11_GL391837_random:2798355_2798601	0.322569534190762	2.850865057513431	8.837986093960998	3.143717661102919	22.0
macFas5_MER34A1_F1_260bp_97_356.frameSeq_chr9:87523549_87523798	0.4484653066973897	0.25477853788748517	0.5681120347162143	-0.8157526299617998	21.0
macFas5_MER34C_F1_246bp_96_341.frameSeq_chr13:47582875_47583116	0.09710862940297808	0.050496647148870935	0.5200016461906971	-0.9434119044271021	1.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr7:85926384_85926593	0.4460375909623152	0.2397156175731913	0.5374336657500339	-0.8958413978582871	351.0
panTro4_MER34C2_F1_232bp_132_363.frameSeq_chr7:83219778_83220007	0.19976632334326924	0.27412465595101365	1.3722265663365616	0.4565187024615332	6.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr4:136574162_136574394	0.30889792591042553	0.2236280088021427	0.723954387660701	-0.4660292909057608	20.0
panTro4_MER34C__F1_246bp_132_377.frameSeq_chr8:36682732_36682969	0.16832162429849534	0.1851543728791934	1.1000034823264744	0.137508090956465	2.0
panTro4_MER34B_F1_257bp_82_338.frameSeq_chr6:15019060_15019316	0.2689162045005547	0.19421787364950358	0.7222245085981903	-0.46948071609468994	12.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr3:197499191_197499453	0.3204584770298277	0.24669716159187988	0.7698256693921619	-0.37739631710397314	47.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr5:176127288_176127477	0.36371595740024515	0.24789263145809368	0.681555555686836	-0.5530968345594895	43.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr20:23851996_23852219	0.21071242325248946	0.10203089663641729	0.4842187046283321	-1.046269285370146	72.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr17:63285495_63285728	0.3547701927522133	0.2777315593187901	0.7828491936265056	-0.35319367825445075	14.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr1:83736515_83736711	0.5474498982592889	0.20632614420983983	0.37688589378843484	-1.4078002965481793	63.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr2:180753589_180753842	0.29333503226554763	0.1371245159646064	0.46746723330499296	-1.0970628507536349	57.0
hg19_MER52C_F2_238bp_356_593.frameSeq_chr13:89939774_89939961	0.1924653768447205	0.13346664359176696	0.6934579391879234	-0.528119714523378	642.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr3:99380389_99380643	0.5492464079032441	0.29490041934940625	0.536918248542021	-0.8972256554691216	49.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr20:17070606_17070795	0.3943198890908807	0.9125738770729667	2.3142983712460965	1.2105748760994302	131.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chr6:96099291_96099539	0.4172896532059401	1.480994522809029	3.5490803844065866	1.827445250891225	34.0
MER34C2-F1-232bp_132-363	0.0665887744477564	2.94323314810562	44.200139926209246	5.465979031710599	6.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr5:82643867_82644050	0.25016088903927536	0.14412891416543627	0.5761448750800049	-0.7954964632913198	342.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr8:86118684_86118919	0.29132588820893424	4.359065682572705	14.962850398816784	3.9033131273671615	87.0
hg19_MER34B_F1_257bp_82_338.frameSeq_chrX:15983176_15983400	0.24755453585117398	0.17862246827287181	0.7215479516814708	-0.47083282026197104	66.0
panTro4_MER34A_F1_253bp_97_349.frameSeq_chr3:76483423_76483671	0.456410558193997	0.0189362426808266	0.04148949304713008	-4.591110160496221	3.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr8:8498945_8499180	0.15080398919050714	0.12624161787217733	0.8371238622388116	-0.2564869927604914	33.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr7:109294015_109294199	0.30823951041620795	0.17360312550435514	0.5632085428306814	-0.8282588777339075	603.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr1:174637753_174637951	0.34311715722385594	0.1843127620933789	0.5371715118668049	-0.8965452993891282	29.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:29268079_29268322	0.3487557228020933	0.29945054733980986	0.858625472677154	-0.2198991213097719	92.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chr2A:14513125_14513360	0.3209208990746038	0.18996357736956207	0.591932709640707	-0.756494913940898	41.0
hg19_MER11A_F1_260bp_371_630.frameSeq_chr11:14706237_14706472	0.6344430454327901	0.22723491216991917	0.35816439916195975	-1.4813061514914794	8.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr8:40220525_40220762	0.5648485276939892	0.320513440931028	0.5674325508814436	-0.8174791814124784	71.0
panTro4_MER52A_F1_259bp_60_318.frameSeq_chr4:113776105_113776288	0.22872382032196586	0.1749406497503765	0.7648554029227002	-0.3867410649958969	617.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr14:95528027_95528222	0.26893215445337204	0.14025848078182834	0.5215385310355167	-0.9391542525346864	561.0
panTro4_MER52D_F2_230bp_553_782.frameSeq_chr3:167434591_167434827	0.3435400758778722	0.18498520488204478	0.5384676137400827	-0.8930685187374622	198.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr6:41868296_41868522	0.13872661343282583	1.1214694932732763	8.084025591933836	3.0150738889241784	90.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr11:67348797_67349034	0.23306071056714742	0.06197315786452342	0.26590993271115193	-1.9109904267347246	10.0
panTro4_MER34A1_F1_260bp_97_356.frameSeq_chr20:7341722_7341973	0.5438083246566773	0.1661073919370754	0.3054520948018662	-1.7109819603788425	18.0
hg19_MER11B_F2_255bp_602_856.frameSeq_chr8:100390098_100390319	0.34225057102970863	6.3760963281834195	18.62990705610817	4.219548571634636	126.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr3:105143377_105143564	0.33976105121790434	0.1606289051944146	0.47277021488668497	-1.0807889480962223	651.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr18:72073682_72073862	0.3068584674978655	0.1814820785974564	0.5914194908071709	-0.7577463052209852	808.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chr16:50475103_50475291	0.287013165174346	0.17527077676560415	0.6106715580769126	-0.7115314414155962	670.0
macFas5_MER52D_F2_230bp_553_782.frameSeq_chr7:66772084_66772317	0.5537560379125921	0.2805027167842769	0.5065456583401678	-0.9812357802693457	81.0
panTro4_MER52A_F1_259bp_60_318.frameSeq_chr22:46060678_46060932	0.3008209541950032	0.180665782021516	0.6005757893594135	-0.7355817772935458	89.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:56198053_56198279	0.3402814782385348	0.3303148447795978	0.9707106201885299	-0.042886818853120366	120.0
panTro4_MER34C__F1_246bp_132_377.frameSeq_chr3:108835464_108835702	0.23306071056714742	0.14517786055300394	0.6229186386659392	-0.6828843542038832	3.0
panTro4_MER34A_F1_253bp_97_349.frameSeq_chr12:20111029_20111276	0.36901279173131674	0.3534765300420965	0.9578977692986524	-0.06205640092572131	1.0
macFas5_MER34A1_F1_260bp_97_356.frameSeq_chr1:161949291_161949544	0.4505840404298183	0.13634094730195154	0.30258716480924186	-1.7245773025038433	4.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr12:118352407_118352592	0.2909967064143479	0.23964510511328577	0.8235320188540451	-0.28010335198620495	58.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr5:54671156_54671391	0.30630836245967946	0.21280729869881324	0.6947485762058679	-0.5254371220687053	34.0
macFas5_MER34A1_F1_260bp_97_356.frameSeq_chrX:13748700_13748898	0.21234420296117876	0.2109637703108386	0.9934990801204376	-0.009409463201342137	44.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr22:35769765_35769984	0.2904814653445606	0.2832203253132326	0.9750030866075567	-0.03652130881858406	22.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr2B:154864197_154864454	0.5632300505372729	0.2726818946039031	0.48413946369478694	-1.0465053973912057	49.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr8:40220779_40221007	0.2888981724738598	0.12703062798387843	0.4397072743524276	-1.1853846947330666	31.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr15_GL392258_random:51819_52050	0.19791663516416486	0.14547843583365197	0.7350490559471302	-0.4440875586662923	20.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr15:79316929_79317116	0.3399121816028722	0.1853853308335882	0.5453918419734026	-0.8746349744518247	910.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr4:68248697_68248870	0.3669630053586945	0.15568689233101762	0.42425773186274923	-1.2369871425598475	757.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr2A:44393581_44393813	0.45562319092856746	0.181514974886482	0.39838835796867916	-1.3277526064830298	36.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr14:56893451_56893678	0.2764739801825964	0.9822092935623522	3.5526283265920906	1.8288867628513847	50.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr7:154942998_154943231	0.19555668817703173	0.43270402815498027	2.212678237643634	1.1457936731425291	28.0
panTro4_MER34C2_F1_232bp_132_363.frameSeq_chr6:126396209_126396439	0.4161798402984775	0.16591755491771876	0.39866792874620105	-1.326740543978608	6.0
macFas5_MER34B_F1_257bp_82_338.frameSeq_chr5:89161443_89161686	0.27190416232833864	0.07995302465237898	0.2940485499292632	-1.7658737188749147	5.0
macFas5_MER34A1_F1_260bp_97_356.frameSeq_chr11:6661539_6661767	0.15537380704476494	0.05891275500701609	0.37916786701405	-1.3990913882032918	2.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr19:9029048_9029242	0.2141245278335667	0.21429514633802105	1.0007968190574925	0.0011491091474715594	79.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr13:85311392_85311569	0.40952502067054813	0.18047704785382576	0.44069846467089174	-1.182136224402145	1093.0
