Cheshire	MER58A	100.000	57	0	0	1	57	1	57	1.09e-22	104
Cheshire	MER58C	90.083	121	12	0	1	121	1	121	3.81e-41	165
Cheshire	MER58C	100.000	63	0	0	2358	2420	153	215	6.04e-26	114
Cheshire	CheshMITE	96.842	95	3	0	1	95	1	95	5.65e-39	159
Cheshire	CheshMITE	91.753	97	6	1	1	95	205	109	5.29e-33	138
Cheshire	Charlie30a	79.365	63	13	0	1	63	1	63	4.96e-08	56.3
Cheshire	Charlie30b	72.581	62	17	0	1	62	1	62	0.013	37.4
MER1A	MER1A	100.000	529	0	0	1	529	1	529	0.0	955
MER1A	Charlie3	100.000	274	0	0	1	274	1	274	3.65e-141	495
MER1A	Charlie3	100.000	257	0	0	273	529	2450	2706	6.18e-132	464
MER1A	Charlie3	77.473	182	24	9	102	277	330	160	1.05e-27	119
MER1A	MER1B	84.672	274	2	1	1	274	1	234	2.16e-93	337
MER1A	MER1B	100.000	92	0	0	438	529	248	339	2.31e-42	167
MER1B	MER1B	100.000	339	0	0	1	339	1	339	1.18e-176	612
MER1B	Charlie3	85.053	281	2	1	1	241	1	281	2.15e-97	350
MER1B	Charlie3	100.000	92	0	0	248	339	2615	2706	1.45e-42	167
MER1B	MER1A	84.672	274	2	1	1	234	1	274	1.36e-93	337
MER1B	MER1A	100.000	92	0	0	248	339	438	529	1.45e-42	167
MER3	MER3	100.000	209	0	0	1	209	1	209	3.19e-105	375
MER3	MER3	73.684	171	27	6	48	209	209	48	3.65e-22	99.6
MER3	Charlie5	98.347	121	2	0	48	168	1	121	2.30e-56	213
MER3	Charlie5	100.000	43	0	0	167	209	43	1	3.42e-16	78.8
MER3	MER33	98.551	69	1	0	48	116	1	69	1.12e-28	121
MER3	MER33	100.000	43	0	0	167	209	43	1	3.42e-16	78.8
MER5A	MER5A	100.000	189	0	0	1	189	1	189	2.05e-94	339
MER5A	MER5A1	77.901	181	17	1	9	189	9	166	2.68e-42	165
MER5A	MER5B	75.974	154	37	0	36	189	25	178	1.48e-26	113
MER5A1	MER5A1	100.000	166	0	0	1	166	1	166	4.49e-83	300
MER5A1	MER5A	77.901	181	17	1	9	166	9	189	2.33e-42	165
MER5B	MER5B	100.000	178	0	0	1	178	1	178	1.49e-89	322
MER5B	MER5B	83.060	183	21	4	1	178	178	1	3.28e-47	182
MER5B	MER5A	75.974	154	37	0	25	178	36	189	1.40e-26	113
MER5C	MER5C	100.000	313	0	0	1	313	1	313	1.42e-162	565
MER5C	Charlie10	95.263	190	5	3	128	313	2633	2822	1.33e-80	293
MER5C	Charlie10	94.355	124	7	0	1	124	1	124	3.35e-50	193
MER5C	MER5C1	74.760	313	29	5	1	313	1	263	3.82e-62	232
MER5C	Charlie10a	96.053	76	3	0	1	76	280	205	1.42e-29	124
MER5C	Charlie10a	94.737	76	4	0	1	76	1	76	1.74e-28	120
MER5C	Charlie10b	93.506	77	4	1	1	76	242	166	7.38e-27	114
MER5C	Charlie32a	83.721	43	7	0	1	43	1	43	3.14e-06	47.3
MER20	MER20	100.000	219	0	0	1	219	1	219	1.03e-111	396
MER20	MER20B	82.065	184	27	4	1	183	1	179	7.42e-44	171
MER20B	MER20B	100.000	783	0	0	1	783	1	783	0.0	1413
MER20B	MER20	82.065	184	27	4	1	179	1	183	2.84e-43	171
MER30	MER30	100.000	230	0	0	1	230	1	230	1.41e-116	413
MER30	Charlie12	100.000	119	0	0	1	119	1	119	2.10e-57	215
MER30	Charlie12	95.575	113	2	1	118	230	2764	2873	4.33e-47	182
MER30	MER30B	95.575	113	2	1	118	230	81	190	4.33e-47	182
MER30B	MER30B	100.000	190	0	0	1	190	1	190	4.86e-96	343
MER30B	Charlie12	99.408	169	1	0	22	190	2705	2873	5.19e-83	301
MER30B	MER30	95.575	113	2	1	81	190	118	230	3.50e-47	182
MER33	MER33	100.000	324	0	0	1	324	1	324	1.57e-168	585
MER33	Charlie5	99.617	261	1	0	64	324	2364	2624	1.06e-132	467
MER33	Charlie5	98.551	69	1	0	1	69	1	69	1.80e-28	121
MER33	MER3	98.551	69	1	0	1	69	48	116	1.80e-28	121
MER33	MER3	100.000	43	0	0	1	43	209	167	5.51e-16	78.8
MER58A	MER58A	100.000	224	0	0	1	224	1	224	2.03e-114	405
MER58A	MER58B	99.408	169	1	0	56	224	173	341	6.23e-83	301
MER58A	MER58B	100.000	57	0	0	1	57	1	57	9.28e-24	104
MER58A	Cheshire	99.074	108	1	0	56	163	173	280	8.12e-50	191
MER58A	Cheshire	100.000	63	0	0	162	224	2358	2420	5.13e-27	114
MER58A	Cheshire	100.000	57	0	0	1	57	1	57	9.28e-24	104
MER58A	Cheshire_Mars_	94.444	108	6	0	56	163	173	280	2.66e-43	168
MER58A	Cheshire_Mars_	100.000	57	0	0	1	57	1	57	9.28e-24	104
MER58A	Cheshire_Mars_	96.825	63	0	1	162	224	1333	1393	3.24e-23	103
MER58A	MER58C	96.053	76	1	1	151	224	140	215	3.46e-29	122
MER58A	MER58C	94.737	57	3	0	1	57	1	57	2.04e-19	90.6
MER58A	MER58D	100.000	63	0	0	162	224	324	386	5.13e-27	114
MER58A	MER58D	100.000	57	0	0	1	57	1	57	9.28e-24	104
MER58A	CheshMITE	94.737	57	3	0	1	57	1	57	2.04e-19	90.6
MER58A	Charlie30a	81.132	53	10	0	1	53	1	53	5.14e-08	51.8
MER58A	Charlie30b	73.585	53	14	0	1	53	1	53	0.014	34.6
MER58B	MER58B	100.000	341	0	0	1	341	1	341	9.78e-178	616
MER58B	Cheshire	100.000	280	0	0	1	280	1	280	1.27e-144	506
MER58B	Cheshire	100.000	63	0	0	279	341	2358	2420	8.09e-27	114
MER58B	Cheshire_Mars_	98.214	280	5	0	1	280	1	280	1.45e-137	483
MER58B	Cheshire_Mars_	96.825	63	0	1	279	341	1333	1393	5.10e-23	103
MER58B	MER58A	99.408	169	1	0	173	341	56	224	9.83e-83	301
MER58B	MER58A	100.000	57	0	0	1	57	1	57	1.46e-23	104
MER58B	MER58C	90.083	121	12	0	1	121	1	121	5.10e-42	165
MER58B	MER58C	96.053	76	1	1	268	341	140	215	5.45e-29	122
MER58B	CheshMITE	96.842	95	3	0	1	95	1	95	7.57e-40	159
MER58B	CheshMITE	91.753	97	6	1	1	95	205	109	7.09e-34	138
MER58B	MER58D	98.837	86	1	0	1	86	1	86	1.12e-37	151
MER58B	MER58D	100.000	63	0	0	279	341	324	386	8.09e-27	114
MER58B	Charlie30a	79.365	63	13	0	1	63	1	63	6.65e-09	56.3
MER58B	Charlie30b	72.581	62	17	0	1	62	1	62	0.002	37.4
MER58C	MER58C	100.000	215	0	0	1	215	1	215	1.82e-108	386
MER58C	Cheshire_Mars_	90.083	121	12	0	1	121	1	121	3.09e-42	165
MER58C	Cheshire_Mars_	96.825	63	0	1	153	215	1333	1393	3.09e-23	103
MER58C	MER58B	90.083	121	12	0	1	121	1	121	3.09e-42	165
MER58C	MER58B	96.053	76	1	1	140	215	268	341	3.30e-29	122
MER58C	Cheshire	90.083	121	12	0	1	121	1	121	3.09e-42	165
MER58C	Cheshire	100.000	63	0	0	153	215	2358	2420	4.90e-27	114
MER58C	CheshMITE	94.681	94	5	0	1	94	1	94	8.30e-37	148
MER58C	CheshMITE	91.667	96	6	1	1	94	205	110	1.50e-33	136
MER58C	MER58D	94.186	86	5	0	1	86	1	86	1.83e-32	133
MER58C	MER58D	100.000	63	0	0	153	215	324	386	4.90e-27	114
MER58C	MER58A	96.053	76	1	1	140	215	151	224	3.30e-29	122
MER58C	MER58A	94.737	57	3	0	1	57	1	57	1.95e-19	90.6
MER58D	MER58D	100.000	386	0	0	1	386	1	386	0.0	697
MER58D	Cheshire	100.000	306	0	0	81	386	2115	2420	1.11e-158	553
MER58D	Cheshire	98.837	86	1	0	1	86	1	86	1.28e-37	151
MER58D	Cheshire_Mars_	93.485	307	8	5	81	386	1098	1393	2.80e-128	453
MER58D	Cheshire_Mars_	98.837	86	1	0	1	86	1	86	1.28e-37	151
MER58D	MER58B	98.837	86	1	0	1	86	1	86	1.28e-37	151
MER58D	MER58B	100.000	63	0	0	324	386	279	341	9.19e-27	114
MER58D	CheshMITE	95.349	86	4	0	1	86	1	86	8.05e-34	138
MER58D	CheshMITE	90.909	88	6	1	1	86	205	118	2.16e-28	121
MER58D	MER58C	94.186	86	5	0	1	86	1	86	3.43e-32	133
MER58D	MER58C	100.000	63	0	0	324	386	153	215	9.19e-27	114
MER58D	MER58A	100.000	63	0	0	324	386	162	224	9.19e-27	114
MER58D	MER58A	100.000	57	0	0	1	57	1	57	1.66e-23	104
MER58D	Charlie30a	79.365	63	13	0	1	63	1	63	7.55e-09	56.3
MER58D	Charlie30b	72.581	62	17	0	1	62	1	62	0.002	37.4
MER96	MER96	100.000	175	0	0	1	175	1	175	6.20e-88	316
MER96	MER96	94.857	175	9	0	1	175	175	1	1.90e-75	276
MER96B	MER96B	100.000	417	0	0	1	417	1	417	0.0	747
MER96B	MER96B	87.239	431	27	8	1	417	417	1	1.68e-150	526
MER97a	MER97a	100.000	890	0	0	1	890	1	890	0.0	1606
MER97a	MER97b	99.239	788	1	2	1	787	1	784	0.0	1390
MER97a	MER97b	93.966	116	5	1	777	890	934	1049	7.63e-45	176
MER97a	Zaphod3	99.112	788	2	2	1	787	1	784	0.0	1387
MER97a	Zaphod3	93.966	116	5	1	777	890	2509	2624	7.63e-45	176
MER97a	MER97c	99.185	736	5	1	1	735	1	736	0.0	1298
MER97a	MER97c	93.966	116	5	1	777	890	1014	1129	7.63e-45	176
MER97a	MER97d	100.000	668	0	0	1	668	1	668	0.0	1205
MER97a	MER97d	93.966	116	5	1	777	890	1090	1205	7.63e-45	176
MER97b	MER97b	100.000	1049	0	0	1	1049	1	1049	0.0	1889
MER97b	Zaphod3	99.629	809	3	0	1	809	1	809	0.0	1447
MER97b	Zaphod3	96.154	208	5	1	845	1049	2417	2624	1.25e-93	339
MER97b	MER97a	99.239	788	1	2	1	784	1	787	0.0	1390
MER97b	MER97a	93.966	116	5	1	934	1049	777	890	9.02e-45	176
MER97b	MER97c	99.185	736	5	1	1	735	1	736	0.0	1298
MER97b	MER97c	96.635	208	4	1	845	1049	922	1129	2.94e-95	343
MER97b	MER97d	100.000	668	0	0	1	668	1	668	0.0	1205
MER97b	MER97d	96.635	208	4	1	845	1049	998	1205	2.94e-95	343
MER97c	MER97c	100.000	1129	0	0	1	1129	1	1129	0.0	2033
MER97c	Zaphod3	99.185	736	5	1	1	736	1	735	0.0	1298
MER97c	Zaphod3	99.407	337	1	1	794	1129	2288	2624	3.16e-171	596
MER97c	MER97b	99.185	736	5	1	1	736	1	735	0.0	1298
MER97c	MER97b	96.635	208	4	1	922	1129	845	1049	3.17e-95	343
MER97c	MER97a	99.185	736	5	1	1	736	1	735	0.0	1298
MER97c	MER97a	93.966	116	5	1	1014	1129	777	890	9.73e-45	176
MER97c	MER97d	96.841	728	17	3	1	722	1	728	0.0	1203
MER97c	MER97d	100.000	336	0	0	794	1129	870	1205	1.75e-174	607
MER102a	MER102a	100.000	330	0	0	1	330	1	330	1.31e-169	590
MER102a	MER102b	93.255	341	12	1	1	330	1	341	6.81e-148	517
MER102a	Charlie8	90.942	276	13	2	1	265	1	275	8.31e-109	387
MER102a	Charlie8	100.000	69	0	0	262	330	2389	2457	4.32e-30	125
MER102a	MER102c	89.189	259	8	1	92	330	73	331	1.41e-99	356
MER102b	MER102b	100.000	341	0	0	1	341	1	341	4.16e-176	610
MER102b	MER102a	93.255	341	12	1	1	341	1	330	7.05e-148	517
MER102b	Charlie8	97.464	276	6	1	1	276	1	275	3.90e-132	464
MER102b	Charlie8	98.551	69	1	0	273	341	2389	2457	1.90e-28	121
MER102b	MER102c	82.271	361	14	2	1	341	1	331	1.36e-112	400
MER106A	MER106A	100.000	236	0	0	1	236	1	236	8.03e-120	423
MER106A	MER106B	100.000	128	0	0	109	236	932	1059	3.42e-61	228
MER106A	MER106B	100.000	103	0	0	1	103	1	103	1.05e-48	187
MER106B	MER106B	100.000	1059	0	0	1	1059	1	1059	0.0	1885
MER106B	MER106A	100.000	128	0	0	932	1059	109	236	1.65e-60	228
MER106B	MER106A	100.000	103	0	0	1	103	1	103	5.04e-48	187
MER107	MER107	100.000	200	0	0	1	200	1	200	1.92e-101	361
MER112	MER112	100.000	261	0	0	1	261	1	261	2.74e-126	444
MER112	Charlie9	96.124	129	4	1	1	129	1	128	1.25e-54	207
MER112	Charlie9	80.851	141	20	3	127	261	2648	2787	4.36e-35	142
MER113	MER113	100.000	521	0	0	1	521	1	521	0.0	940
MER113	MER113A	97.619	126	1	1	398	521	189	314	6.10e-56	212
MER113	MER113A	98.551	69	1	0	1	69	1	69	2.96e-28	121
MER113	Charlie16	79.070	43	9	0	1	43	1	43	0.003	38.3
MER117	MER117	100.000	197	0	0	1	197	1	197	8.02e-100	356
MER119	MER119	100.000	583	0	0	1	583	1	583	0.0	1052
MER2	MER2	100.000	345	0	0	1	345	1	345	8.13e-179	620
MER2	MER2B	99.422	173	1	0	173	345	164	336	2.34e-84	306
MER2	MER2B	97.468	79	2	0	1	79	1	79	8.74e-33	134
MER2	MER8	91.026	78	6	1	268	345	163	239	4.24e-24	106
MER2B	MER2B	100.000	336	0	0	1	336	1	336	6.08e-174	604
MER2B	MER2	99.422	173	1	0	164	336	173	345	2.28e-84	306
MER2B	MER2	97.468	79	2	0	1	79	1	79	8.50e-33	134
MER2B	MER8	92.308	78	5	1	259	336	163	239	9.70e-26	111
MER6	MER6	100.000	865	0	0	1	865	1	865	0.0	1555
MER6	MER6A	98.271	347	6	0	1	347	1	347	6.89e-172	599
MER6	MER6A	99.628	269	1	0	597	865	337	605	1.33e-136	481
MER6	MER6C	94.737	133	2	1	738	865	70	202	1.25e-54	209
MER6	MER6C	98.485	66	1	0	800	865	66	1	2.12e-26	115
MER6	MER6B	95.122	82	4	0	784	865	129	210	2.76e-31	131
