name	dna_count	rna_count	ratio	log2	n_obs_bc
hg19_MER34D_F1_253bp_97_349.frameSeq_chr16:30572282_30572498	0.2678065192906867	0.22939618195818084	0.8565743006023915	-0.2233497015127976	20.0
macFas5_MER34A_F1_253bp_97_349.frameSeq_chr1:124162496_124162704	0.5094292236111841	0.4682939809205468	0.919252291026725	-0.12146722786588791	25.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr7:84742624_84742874	0.2957622449698508	0.8366829452777196	2.8289038222678107	1.5002431284853281	58.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr8:132230475_132230660	0.269251835506419	0.23225431423609968	0.8625913869789115	-0.21325078413009876	496.0
macFas5_MER34C__F1_246bp_132_377.frameSeq_chr7:129348898_129349138	0.4073412244351334	1.5292343553039116	3.7541850997883297	1.9084997838830464	39.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr12:32030924_32031102	0.41738948993353325	0.35793416325149036	0.8575543272747218	-0.22170002394348065	152.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr11:87890641_87890885	0.5235800353781616	0.41841049164857547	0.7991337777926804	-0.32349105931521804	25.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr13:91661884_91662088	0.26501384924200866	0.28029055755052223	1.057644943282051	0.08085538875900015	94.0
macFas5_MER34C_F1_246bp_96_341.speciesSeq_withInDel	0.5331101739151054	16.051430644161723	30.109030796170504	4.912124363625372	6.0
hg19_MER11A_F1_260bp_371_630.frameSeq_chr11:14706237_14706472	0.40077120468617955	0.28784809370714043	0.7182354678713442	-0.4774711970245048	7.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr20:19865073_19865299	0.2660567289487825	0.2785078900765252	1.046798895772862	0.06598430765691915	112.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr9:79010674_79010890	0.2847008557879964	0.21175032180755157	0.7437642616895829	-0.42708266761764524	23.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr15:48797685_48797908	0.4796114416736248	0.32424268026781333	0.6760528463131624	-0.5647920700751561	15.0
macFas5_MER34A_F1_253bp_97_349.frameSeq_chr13:47952251_47952468	0.7119512309775351	0.21175032180755157	0.2974225095682616	-1.7494142571352111	10.0
hg19_MER11B_F1_236bp_366_601.frameSeq_chr18:69090864_69091097	0.5321715996652548	0.3300327281297386	0.6201622340187543	-0.6892824219726258	31.0
hg19_MER11B_F2_255bp_602_856.frameSeq_chr19:219978_220230	0.405881220046477	0.3507114704937573	0.8640741506926527	-0.21077297202834291	35.0
macFas5_MER34B_F1_257bp_82_338.frameSeq_chr5:21486513_21486770	0.2014806056345821	0.3970318533891592	1.9705710737699547	0.978613784962315	11.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr12:68861262_68861460	0.36792110594141075	0.36678180741665184	0.9969034162314669	-0.004474357238427282	6.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr7:138104572_138104812	0.4667342029656754	0.35468178902764885	0.7599224285984734	-0.3960759363153183	24.0
macFas5_MER52C_F2_238bp_356_593.speciesSeq	0.5453116391631624	0.3403130171907079	0.6240707015037378	-0.680218612385201	111.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chr4:161924804_161924991	0.2638313812913198	0.23225065933548855	0.880299599686513	-0.1839334831587281	305.0
panTro4_MER34C2_F1_232bp_132_363.frameSeq_chr12:129125298_129125525	0.4450093376624683	0.2629233162443765	0.5908265152939312	-0.7591935216203515	14.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr8:7675238_7675471	0.2153684522583868	0.19625639582163318	0.9112587928438838	-0.13406726464552168	40.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr4:131030878_131031066	0.34306157175618035	0.34641923424090154	1.0097873465323814	0.014051504457133586	147.0
hg19_MER34C__F1_246bp_132_377.frameSeq_chr6:62306954_62307154	0.26280078995815054	0.29493794823194686	1.1222871448708887	0.16644184660693526	6.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr5:182191021_182191263	0.5360363171646394	0.3725092977386523	0.6949329472843143	-0.5250543131479238	135.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr9:94763149_94763391	0.574118648831652	0.3196615434979384	0.5567865530033885	-0.844803725923402	12.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chr4:77075852_77076101	0.4585873784769727	0.45592491164188453	0.9941941994916421	-0.00840040881570742	39.0
hg19_MER11B_F2_255bp_602_856.frameSeq_chr10:15892537_15892774	0.4268521921744506	0.37256827454396857	0.8728273659461572	-0.1962317593854664	65.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr1:106259755_106259979	0.5326096009818517	0.5064361863230608	0.9508581621312477	-0.07269794207824475	14.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chrX:66534799_66535031	0.4113403668910182	0.3210779336103635	0.780565097554432	-0.357409139810834	22.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr3:99670440_99670686	0.4719464186331787	0.4802982559749412	1.0176965795522943	0.02530749419941939	47.0
panTro4_MER34D_F1_253bp_97_349.frameSeq_chr10:123027445_123027683	0.24528073729427385	0.3970318533891592	1.61868338202532	0.6948208189617238	5.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr16:75319697_75319858	0.5376016159874495	0.30118824311896036	0.5602443038898747	-0.8358720192313113	218.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:37816651_37816905	0.5442896360911029	1.0875731806171192	1.9981515511257717	0.9986660094395688	44.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr13:32263218_32263400	0.3672549442431645	0.30920511978773807	0.841935893946765	-0.2482177060208501	788.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr14:75391852_75392075	0.5157903504245301	0.37197473197526554	0.7211742749144208	-0.47158015973014544	299.0
panTro4_MER52C_F1_241bp_42_282.frameSeq_chr5:5794134_5794375	0.40057984488766635	0.5650958223966092	1.4106945958678416	0.49640568976563204	102.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr1:60074058_60074242	0.35543806841839864	0.2975633428468903	0.8371735311610404	-0.256401396129822	879.0
panTro4_MER52C_F1_241bp_42_282.frameSeq_chr3:32334868_32335109	0.44042879377323785	0.432429874052771	0.981838336108912	-0.02644259671624204	165.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr1:153492997_153493195	0.5300432834085517	0.4533246326020822	0.8552596491495666	-0.22556561913101827	70.0
hg19_MER52A_F1_259bp_60_318.frameSeq_chr10:66844595_66844781	0.2738660863774411	0.2982963003752762	1.0892049626187212	0.12327546069404259	151.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chr10:50623371_50623614	0.24966075046024302	0.05293758045188789	0.2120380570606267	-2.2376048687539325	7.0
macFas5_MER52C_F2_238bp_356_593.frameSeq_chrUn_KE146282:13088_13265	0.5163843497048253	0.3411655758976575	0.6606814790042997	-0.5979731929195196	478.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr4:114635686_114635865	0.3841897262721534	0.3403130171907079	0.8857941634535953	-0.1749566036296953	83.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr13:24513830_24514083	0.40996923233471483	0.3328450370912451	0.8118780894745229	-0.3006649843670683	39.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:37949777_37950020	0.23111010646319713	0.29582765546643236	1.2800290735599704	0.35617657882249576	67.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chrX_GL393162_random:7130_7361	0.3478356169946093	0.2881316878881327	0.8283559066712772	-0.2716773338442906	279.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr13:28436037_28436226	0.48433212253028046	0.3257621848918953	0.672600824388906	-0.5721775477489182	269.0
macFas5_MER34A1_F1_260bp_97_356.frameSeq_chr12:127788764_127788998	0.320288462761496	0.19934307638914037	0.6223860662055191	-0.6841183328299958	31.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr6:98314338_98314520	0.3876866864819252	0.32806387885677	0.8462087822354587	-0.2409144363476762	709.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chrX:42594121_42594354	0.41369930806315314	0.32445613825350644	0.7842801085951459	-0.3505590845422854	30.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr17:67775399_67775651	0.49250814710675617	0.6479951977536648	1.3157045250120607	0.39583553150303474	26.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr11:105900387_105900600	0.10512031598326022	0.026468790225943947	0.2517951927594942	-1.989677355310347	3.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:30655758_30655953	0.10512031598326022	0.09264076579080381	0.8812831746582297	-0.18232243325274283	3.0
panTro4_MER34C__F1_246bp_132_377.frameSeq_chr5:142857460_142857699	0.5080815272524244	0.26468790225943944	0.5209555712265397	-0.9407677548294006	2.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr9:41541790_41542002	0.3685018811678376	0.29437389350732135	0.7988395949958421	-0.3240222522301131	542.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr8:79824524_79824773	0.3839811542166311	0.3382123195537282	0.8808044765731357	-0.18310629365827394	35.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr3:97685777_97685957	0.48267745088980324	0.31198861071876516	0.6463708013366324	-0.6295660665350972	539.0
macFas5_MER34D_F1_253bp_97_349.frameSeq_chr7:135128773_135129030	0.45051563992825805	0.3856880861494689	0.8561036553822803	-0.22414260894736984	6.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr6:57498215_57498463	0.45457433938707126	0.2267731486925468	0.4988692256547479	-1.003266420058302	36.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr15:35361701_35361927	0.37277281283294583	0.4721624964151077	1.266622672471295	0.3409868089063186	129.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr4:99752477_99752694	0.4242899710338836	0.3252975958202966	0.7666869783125713	-0.3832904180871794	68.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr5:77690014_77690196	0.4803998440434992	0.36119311142323113	0.7518593436315225	-0.41146530429485245	499.0
panTro4_MER52C_F1_241bp_42_282.frameSeq_chr12:9353834_9354026	0.5349616080517969	0.3580175817684527	0.6692397667045075	-0.579404920995209	364.0
macFas5_MER34A_F1_253bp_97_349.frameSeq_chr2:59175054_59175278	0.4940654851213231	0.28056917639500584	0.5678785198405614	-0.8163457524247851	4.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:96365299_96365499	0.3212009655044062	0.34740287171551426	1.0815748052623728	0.1131334502734285	71.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr13:89922042_89922217	0.337696237075188	0.2705916176269597	0.801287038228716	-0.3196089553133607	945.0
macFas5_MER52D_F2_230bp_553_782.frameSeq_chr8:114871898_114872123	0.2799133995368208	0.2551907948029546	0.9116776661111069	-0.13340426139815048	300.0
hg19_MER11B_F1_236bp_366_601.frameSeq_chr17:10388766_10389010	0.26280078995815054	0.9197904603515521	3.4999531793569694	1.8073356225257982	3.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr5:99840240_99840433	0.2074743078616978	0.4443970569513747	2.1419377730740976	1.098916567958642	18.0
hg19_MER52C_F1_241bp_42_282.frameSeq_chr13:31553586_31553825	0.44282967756727726	0.5306262985453014	1.1982627304031257	0.26094426730250175	126.0
panTro4_MER52A_F1_259bp_60_318.frameSeq_chr3:177825407_177825627	0.34456103572290847	0.2658642929361481	0.7716028957782468	-0.3740695371443625	179.0
macFas5_MER11A_F2_260bp_769_1028.speciesSeq	0.4580242339270623	0.8602356823431783	1.8781444705831127	0.9093080422128257	13.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr2B:139445155_139445395	0.5161407514778077	0.402325611434348	0.7794881731047478	-0.35940096129409216	49.0
ctrl_seq359__chr12:30037968-30038138_	0.3321192591934888	2.67296420716489	8.048205977743834	3.0086672285115914	68.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr1:19883333_19883533	0.3912811761599131	0.25071826297352456	0.6407623935148321	-0.6421386167439471	35.0
hg19_MER11B_F1_236bp_366_601.frameSeq_chr15:24474505_24474738	0.5223165700418242	0.3292055784351778	0.630279790680998	-0.6659356900510535	15.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr3:169726006_169726203	0.3662525294972321	0.3781255746563421	1.0324176468498623	0.046026706371331876	62.0
macFas5_MER34C__F1_246bp_132_377.frameSeq_chr5:21735509_21735775	0.2803208426220272	0.7234802661758012	2.580900725784816	1.367874649307737	2.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr6:88538676_88538857	0.458844760693942	0.34796908552704864	0.7583590689818305	-0.3990469953274644	484.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr5:131876860_131877056	0.4500463528033328	0.22333041753140204	0.49623870105885715	-1.0108938412200428	15.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr17:14719715_14719896	0.2926645160897586	0.32407080500660596	1.1073115707242598	0.1470612187711426	307.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chrX:21544619_21544851	0.33848741746609795	0.32503674397459165	0.960262412138692	-0.05849938805478473	49.0
panTro4_MER34A_F1_253bp_97_349.frameSeq_chr1:76741562_76741798	0.6190418607903103	0.24116008872526706	0.3895699208731796	-1.3600458052554627	8.0
panTro4_MER52A_F1_259bp_60_318.frameSeq_chr4:1173490_1173677	0.378257937013098	0.3022735843802799	0.7991202690078992	-0.32351544724885306	299.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr1:60191292_60191506	0.42654589754745975	0.2667239630460505	0.6253112843885068	-0.6773535424800821	25.0
hg19_MER52A_F1_259bp_60_318.frameSeq_chr13:111445262_111445443	0.5124615404183936	0.3073776103893358	0.5998062023120422	-0.7374316543770056	451.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr14:41127010_41127244	0.16980974120372805	0.09162273539749827	0.5395611273417732	-0.8901416817594328	12.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr19:33547151_33547358	0.32587297954810673	0.2929212785004463	0.8988817633994844	-0.15379673507145392	29.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chrX:93210000_93210253	0.4298064532541366	1.7298635160568527	4.024749984463394	2.0088991664874505	61.0
hg19_MER52A_F2_249bp_225_473.frameSeq_chr12:86994558_86994745	0.2405333681853524	0.2733400659461996	1.136391462059296	0.1844598974188798	464.0
macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:78700702_78700917	0.2590464929587484	0.29115669248538345	1.1239553531873077	0.16858472860638568	41.0
panTro4_MER52C_F1_241bp_42_282.frameSeq_chr1:145170162_145170393	0.40989360620810816	0.5866931128498799	1.4313302378081214	0.517356570375133	138.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chr5:138473116_138473349	0.506488795192072	0.37056306316321524	0.7316313148106057	-0.4508112691786449	21.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chr8:110332262_110332511	0.6006875199043441	1.0826995620993263	1.8024339215033796	0.8499463702195983	20.0
hg19_MER11B_F1_236bp_366_601.frameSeq_chrX:56981029_56981262	0.425918521656313	0.3504832912676715	0.822888119316134	-0.2812318011541908	28.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr7:44876332_44876521	0.5478100973775533	0.5334766030045884	0.9738349211860435	-0.03825085909999169	141.0
hg19_MER34A1_F1_260bp_97_356.frameSeq_chr12:76166653_76166856	0.5180389672556348	0.5318513028853341	1.0266627348573247	0.037962325121714206	138.0
macFas5_MER52C_F2_238bp_356_593.frameSeq_chr3:98764054_98764237	0.3071827070478572	0.24399503399930872	0.7942993807958589	-0.3322452162567457	526.0
hg19_MER34C__F1_246bp_132_377.frameSeq_chr15:34989346_34989581	0.5037015140864554	0.5404044671130223	1.072866473496975	0.10147053274784815	35.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr10:95579772_95580008	0.25951578008367365	0.26799650103768247	1.032679018406027	0.04639189939717518	15.0
hg19_MER11A_F2_260bp_769_1028.frameSeq_chr14:82004502_82004728	0.2438791330811637	0.40973687269761233	1.6800817172055909	0.7485314057064915	74.0
hg19_MER11B_F1_236bp_366_601.frameSeq_chr15:80167085_80167252	0.40763322531286467	0.26115873022931363	0.640670862952524	-0.6423447151698931	44.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chrX:30542133_30542334	0.19829514151387723	0.25265663397491944	1.2741443489034645	0.34952873100885085	21.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr3:182647817_182648035	0.3758051296401553	0.3020750684535853	0.8038077307322314	-0.3150776421045144	79.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chrX:34219267_34219498	0.2847008557879964	0.24483630958998148	0.8599774275785802	-0.21762930198869546	23.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr13:22945462_22945691	0.31536094794978065	0.16542993891214966	0.5245733182489463	-0.9307836662567783	7.0
hg19_MER34C_F1_246bp_96_341.frameSeq_chr8:112682435_112682687	0.3416410269455957	0.3308598778242993	0.9684430490749777	-0.046260883676714375	3.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr6:152050422_152050690	0.40145086190158863	0.2747277882072113	0.6843372733237719	-0.5472205671056635	57.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr12:17978605_17978787	0.33535726735573557	0.31017146633526455	0.9248985977877892	-0.11263289194799267	940.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr8:28680761_28680977	0.6509373412809576	0.4760988806025558	0.7314050837299592	-0.4512574405262213	77.0
macFas5_MER34B_F1_257bp_82_338.frameSeq_chr2:150208606_150208830	0.319062367526656	0.2743806986802077	0.8599594518375302	-0.21765945834243197	70.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr2:25305670_25305890	0.3357726597911904	0.30606144814659453	0.9115139044880168	-0.13366343118147467	102.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr9:93903793_93903997	0.4403826829784154	0.2600622884335463	0.5905370453594625	-0.7599005297949921	102.0
MER34D-F1-253bp_97-349	0.4528259765432748	0.24025517282010658	0.5305684418860771	-0.9143892280061097	12.0
macFas5_MER34_F1_224bp_97_320.frameSeq_chr16:31902038_31902225	0.3416410269455957	0.36394586560672926	1.0652873539824754	0.09124264007322049	27.0
hg19_MER11A_F1_260bp_371_630.frameSeq_chr8:84843240_84843493	0.8760026331938352	0.3970318533891592	0.45323134696708955	-1.1416804487553969	2.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr5:156870027_156870274	0.5452050983023685	0.32005774992127894	0.5870410069859182	-0.7684668104466084	184.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr4:71202166_71202415	0.6891220714458169	0.5161414094059069	0.7489840055812074	-0.4169931843676274	35.0
